gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,0,0,-1.1604449794583847,1,0,1,0,0,0,0,0,0,0,1,2,0.17621081045033601,-0.89275802695679,1
0,0,1,0,1.570546202687662,1,2,2,1,1,1,1,1,1,2,0,0,-1.3337573315949391,-0.20020564834950327,0
1,0,1,1,-1.2827281667186554,1,0,2,1,1,1,1,1,1,1,1,2,-1.4850867379012387,-1.002322193066508,0
1,0,1,0,-1.1604449794583847,1,0,0,0,0,0,2,0,0,0,0,3,-0.49229931411155914,-0.9320536577597918,1
0,0,0,0,-0.8343564800976626,1,0,2,1,1,1,1,1,1,1,1,0,-1.513357066551866,-0.9143927000955213,0
1,0,0,0,-0.34522373105657966,0,1,0,2,0,0,0,2,2,1,1,3,-0.47400674851409424,-0.44222699694124995,0
0,0,1,1,-0.05989629411594795,1,0,0,2,0,2,2,2,2,1,1,3,0.5420621223996317,0.11276859765844996,0
0,0,1,0,-1.2827281667186554,1,0,0,0,0,0,0,2,0,0,0,3,-0.32101438169893415,-0.9868688551102713,1
1,0,0,0,-0.1006573565360382,1,2,1,0,0,0,2,0,2,0,1,1,0.8330802114502078,0.19109494489948958,0
0,0,1,1,0.592280704605496,1,2,0,2,2,0,2,2,2,2,1,1,0.6800878446350476,0.8022082324774089,0
1,0,0,0,0.8776081415461278,1,2,1,2,2,0,2,2,2,2,1,1,1.435071915657685,1.5322239175300292,0
1,0,0,0,0.7145638918657667,1,0,1,2,2,0,2,0,2,0,1,1,0.952813368088159,1.0848939360911383,0
1,0,0,0,-1.2827281667186554,1,0,1,2,0,0,0,0,2,0,1,3,0.6568063975110013,-0.9738880512270325,1
0,0,0,0,1.6113072651077522,1,0,2,1,1,1,1,1,1,2,0,1,-1.4834237773923784,-0.31941711258332905,0
0,0,0,0,-0.14141841895612844,1,2,2,1,1,1,1,1,1,0,0,2,-1.3204536475240558,-0.7012911696790176,0
1,0,0,0,-1.2419671042985652,1,2,0,0,2,0,0,0,0,0,1,3,-0.34762174984070127,-0.960863094949633,1
0,0,0,0,-0.9158786049378431,0,1,0,0,0,0,2,0,0,2,1,3,-1.1724501622354768,-0.8792032419494623,0
1,0,1,0,-0.5897901055771212,1,2,1,0,0,0,0,0,0,0,1,2,0.2759884409819621,-0.4346327851456136,0
0,1,0,0,-0.8751175425177529,1,0,1,0,2,0,0,2,2,0,1,2,1.002702183353972,-0.516601704904909,1
1,0,0,0,-0.6713122304173017,1,0,2,1,1,1,1,1,1,2,0,3,-1.5000533824809827,-0.8856936438910817,0
0,0,0,0,1.6113072651077522,1,2,0,0,2,2,2,2,2,2,0,0,0.7233248178654187,1.7926568144867778,0
1,0,0,0,1.6113072651077522,1,2,1,0,2,2,2,2,2,2,0,0,1.4749829678703357,2.467217092473589,0
0,0,1,1,0.3477143300849545,1,0,0,2,0,0,2,2,2,1,1,1,0.32754021675663547,0.39618281577583053,0
0,1,1,0,1.3259798281671205,1,0,1,2,2,2,0,0,2,0,0,2,0.982746657247647,1.6936009181873006,0
0,1,0,0,-0.7935954176775724,1,0,0,0,2,2,0,0,0,0,1,2,-0.3343180657698178,-0.6883545181899394,0
1,1,0,0,-1.1604449794583847,1,0,1,2,0,0,0,0,0,0,0,2,0.34915870337182087,-0.8905283310516757,0
1,0,0,0,0.3477143300849545,1,2,0,0,0,2,0,0,2,1,0,3,0.004925878037711009,0.10660933867303571,0
1,1,0,0,-0.712073292837392,1,0,1,0,2,0,0,0,0,0,1,2,0.31756245370347297,-0.5369118062188201,1
1,0,0,0,-1.2827281667186554,1,0,0,2,0,0,0,0,0,0,1,3,-0.5421881293773722,-0.9898049893219562,1
1,0,0,0,0.38847539250504476,1,2,1,2,2,2,0,0,2,1,1,2,1.135739024062807,0.8866276101126217,0
0,0,1,0,0.755324954285857,1,0,1,2,2,2,0,2,0,1,1,2,0.952813368088159,1.028400947762553,0
0,0,1,1,-1.2419671042985652,1,0,1,0,0,0,0,0,0,0,0,2,0.18452561299463818,-0.9462707286795294,1
1,1,1,0,-1.2827281667186554,0,1,0,0,2,0,0,2,0,0,0,2,-0.8199025343570646,-0.9934917142343728,1
1,0,0,1,-0.019135231695857704,1,2,0,0,2,2,2,2,2,1,0,1,0.6268731083515138,0.15142401874612205,0
1,0,0,0,-0.9158786049378431,1,0,2,1,1,1,1,1,1,0,1,3,-1.4967274614632617,-0.926004779759779,0
0,0,1,1,1.407501953007301,0,1,0,0,2,2,2,2,2,2,1,2,-0.1763368174280765,0.800729127273026,0
0,0,1,1,1.1629355784867594,1,2,1,2,2,2,2,2,2,2,0,1,1.6712123079158667,2.0830250346844648,0
1,0,0,0,0.7145638918657667,1,2,1,2,2,2,2,2,2,1,0,1,1.64626790028296,1.5456683215519553,0
0,0,1,0,-1.2419671042985652,1,0,0,0,0,0,0,0,0,0,1,1,-0.6735620095773465,-0.9756762231905397,1
0,1,1,0,-0.14141841895612844,0,1,0,2,0,2,0,0,2,0,1,2,-0.660258325506463,-0.4687625858318163,0
1,1,0,0,-1.201206041878475,0,1,0,0,0,2,0,0,2,0,1,2,-0.7883062846887166,-0.9528715116065507,1
1,1,0,0,-0.7935954176775724,1,2,1,0,2,2,0,2,2,0,1,2,1.3984867844627558,-0.40886986315285906,1
1,1,1,0,0.9998913288063985,1,2,1,0,2,0,0,0,2,0,1,2,0.831417250941347,1.1634189691059011,0
0,0,0,0,-0.05989629411594795,0,1,0,2,2,0,2,0,2,2,1,0,-0.49895115614700075,-0.3400804330505256,0
0,0,1,0,0.5107585797653155,1,2,1,2,2,2,2,2,2,1,0,3,1.6113457295968912,1.2106178784636639,0
0,0,1,1,1.1629355784867594,1,2,0,2,2,2,2,2,2,2,0,3,0.7732136331312318,1.4289514675882076,0
1,0,0,0,0.7145638918657667,1,2,2,1,1,1,1,1,1,2,0,0,-1.3287684500683579,-0.4835094854814822,0
0,1,0,0,-0.5490290431570309,1,0,1,2,2,0,2,2,2,0,1,3,1.335294285126059,-0.1249920448967914,0
1,0,0,0,1.081413453646579,1,0,2,1,1,1,1,1,1,2,0,3,-1.513357066551866,-0.525741250496169,1
0,0,1,0,1.570546202687662,1,2,2,1,1,1,1,1,1,2,1,1,-1.3503869366835435,-0.2461020620795262,0
0,1,0,0,-0.6713122304173017,1,0,1,0,0,0,2,2,2,0,1,2,0.9844096177565073,-0.34400999613082567,1
1,0,1,0,0.9998913288063985,1,0,0,2,2,0,2,0,0,2,1,2,-0.16968497539263466,0.5120828504476056,0
1,0,0,0,-1.2827281667186554,0,1,0,0,0,0,0,0,0,0,0,0,-1.3320943710860789,-1.0002911829351167,1
1,1,1,0,-0.5082679807369407,1,2,1,0,2,0,2,2,2,0,0,2,1.4034756659893368,-0.052228899319996934,0
1,0,0,0,-1.2827281667186554,1,0,1,0,0,0,0,0,0,0,0,3,0.19117745503007955,-0.9800693864095271,1
1,0,1,0,-1.1196839170382944,1,2,1,0,2,0,2,0,0,0,1,2,0.6834137656527687,-0.8341457237084923,1
0,0,1,0,0.7960860167059473,1,2,1,0,2,2,0,2,2,0,1,2,1.3369572456349192,1.472264966259831,1
1,1,1,0,-0.46750691831685043,1,0,0,2,2,0,0,0,2,0,1,0,0.003262917528850668,-0.41968719972222474,0
1,0,0,0,-0.7528343552574821,0,1,0,0,0,2,2,2,2,0,1,2,-0.327666223734376,-0.6704065699636246,0
0,0,0,0,-1.1196839170382944,1,0,0,0,2,0,0,0,0,0,0,0,-0.4756697090229548,-0.9031779919787095,0
0,0,0,0,-1.0789228546182041,1,0,0,2,2,0,0,0,0,0,0,3,-0.32267734220779476,-0.868672895942141,0
0,0,0,0,-0.9158786049378431,1,0,0,0,2,0,0,0,0,0,0,2,-0.45405122240776896,-0.7912516727813953,0
0,0,0,1,-1.2827281667186554,1,2,2,1,1,1,1,1,1,0,0,3,-1.3121388449797535,-1.0000262685701526,0
0,0,0,0,1.4482630154273912,1,2,0,2,0,0,0,0,0,0,0,3,-0.34595878933184065,0.6169889389733723,0
1,0,1,1,-0.5897901055771212,1,0,1,0,0,2,0,2,2,0,0,3,1.0076910648805535,-0.2253504368240084,1
0,0,0,0,-0.4267458558967602,1,2,1,0,0,0,0,0,0,1,1,1,0.3707771899870067,-0.22373887443714377,0
0,0,0,0,-0.5082679807369407,1,0,0,0,0,0,0,0,0,0,1,2,-0.6818768121216486,-0.6018820542262551,0
1,0,1,0,-1.2827281667186554,1,0,1,0,0,0,0,0,0,0,0,2,0.1712219289237545,-0.9803343007744911,1
1,1,0,0,-0.9974007297780236,1,0,1,0,2,0,0,0,0,0,1,2,0.32088837472119364,-0.743434629905383,1
1,0,0,0,-0.9158786049378431,1,0,0,0,0,0,0,0,0,0,1,1,-0.6652472070330443,-0.8190014525113802,1
1,1,0,0,-0.34522373105657966,1,2,1,0,0,0,0,0,0,0,1,2,0.3741031110047274,-0.2550429218970631,1
1,0,0,0,0.10314795556441304,1,0,0,2,2,2,0,0,0,1,0,3,-0.12145912063568196,-0.11883278591137705,0
1,0,1,1,-0.3859847934766699,1,0,1,0,2,2,2,0,0,1,0,3,0.7299766599008606,-0.15433131081656076,0
0,1,0,0,-1.0789228546182041,1,0,1,0,0,0,0,2,2,0,1,2,0.8147876458527427,-0.760543682642645,0
0,0,0,0,-0.8343564800976626,1,0,2,1,1,1,1,1,1,0,0,3,-1.501716342989843,-0.9139511761539145,0
1,0,0,0,-1.2827281667186554,1,0,2,1,1,1,1,1,1,0,0,3,-1.4834237773923784,-1.0023001168694277,0
0,0,1,1,1.570546202687662,1,0,1,0,0,2,0,0,0,2,0,2,0.37244015049586704,1.3890818556611169,0
1,1,1,0,0.10314795556441304,1,2,1,0,0,2,0,2,2,0,1,2,1.1956056023817823,0.50649757258628,0
1,0,1,1,0.30695326766486425,1,2,0,0,0,2,0,2,2,0,1,2,0.32255133523005397,0.3202848502136281,0
0,0,0,1,-1.2827281667186554,1,0,1,2,0,0,0,0,0,0,1,3,0.29095508556170563,-0.9787448145847069,1
1,0,0,0,-0.3859847934766699,1,0,0,0,0,0,0,2,2,1,1,0,0.0015999570199903275,-0.3446281296490752,0
0,1,0,0,-1.1604449794583847,1,2,1,0,0,0,0,2,2,0,1,2,1.017668827933716,-0.8363533434165261,1
1,0,0,0,-1.1604449794583847,1,0,1,0,0,2,2,0,2,0,1,2,0.8497098165388122,-0.8537714629129128,0
0,0,1,1,1.4482630154273912,0,1,0,0,2,2,2,2,2,2,0,1,-0.15139240979516996,0.8029808993752208,0
1,0,0,1,0.22543114282468377,1,2,1,0,2,0,0,0,0,0,1,3,0.5653435695236774,0.3758947906589997,0
1,0,1,1,0.7960860167059473,1,2,2,1,1,1,1,1,1,2,0,3,-1.3320943710860789,-0.46856390005809334,0
1,1,1,0,-0.019135231695857704,1,2,1,0,0,0,0,0,0,0,1,2,0.3341920587920773,0.005743194212970801,1
1,0,1,1,-0.14141841895612844,1,0,0,0,0,2,2,2,2,2,0,3,0.3558105454072627,-0.10417419105003253,0
1,1,1,1,0.22543114282468377,1,2,1,0,2,0,0,2,2,0,0,2,1.2072463259438058,0.640875384214298,0
1,0,0,1,0.6330417670255862,1,2,0,2,0,2,0,2,2,1,1,1,0.4622400179743306,0.6146488620828563,0
0,0,0,0,-1.2827281667186554,1,0,2,1,1,1,1,1,1,0,1,0,-1.516682987569587,-1.0027416408110343,0
0,0,0,0,-0.4267458558967602,1,0,1,2,0,0,2,0,2,0,1,2,0.8048098827995801,-0.1784164418312096,0
0,0,0,0,0.429236454925135,1,2,1,2,2,2,2,2,2,2,0,1,1.6695493474070064,1.1500628698722966,0
0,1,1,0,-1.1196839170382944,1,0,1,0,0,0,0,0,0,0,1,2,0.14960344230856867,-0.8604163982340947,0
1,0,0,0,-1.1196839170382944,1,0,1,0,0,0,0,2,0,0,1,2,0.5237695568021665,-0.8277657027522746,1
1,0,1,1,0.755324954285857,1,2,1,2,2,0,2,2,2,1,0,1,1.5032532965209628,1.499440764865727,0
1,0,0,0,1.570546202687662,1,0,2,1,1,1,1,1,1,2,1,1,-1.4950645009544015,-0.4129318834156413,0
0,0,1,1,0.22543114282468377,1,0,0,2,2,0,2,2,2,1,0,1,0.513791793749004,0.3392262273085583,1
1,1,1,0,-0.34522373105657966,1,0,1,0,0,2,0,2,2,0,1,2,0.9411726445261361,-0.026178986765197976,1
1,0,1,0,0.10314795556441304,1,2,1,0,0,0,2,2,0,0,1,1,0.8862949477337415,0.41768503173207977,0
0,1,0,0,0.8776081415461278,1,2,0,2,2,0,2,2,2,1,0,0,0.5852990956300029,0.9094323216966113,1
0,0,1,1,1.6113072651077522,0,1,0,0,2,2,2,2,2,2,1,2,-0.1613701728483325,0.8714171103242688,0
1,0,0,0,-1.2827281667186554,1,0,0,0,0,0,0,0,0,0,1,2,-0.6669101675419048,-0.9914607041029815,0
0,0,1,1,-0.9566396673579334,1,0,0,2,0,0,0,0,0,1,0,3,-0.5405251688685117,-0.824785416146429,0
1,0,0,0,1.4890240778474815,0,1,0,2,2,0,2,2,2,2,1,0,-0.15970721233947216,0.8328720702219985,0
0,0,1,0,0.7960860167059473,1,2,1,0,2,0,2,2,2,0,1,1,1.258798101718479,1.2573531876827397,0
0,1,1,0,-0.8751175425177529,1,0,1,0,0,0,2,2,0,0,1,2,0.6002657402097469,-0.6226778318759336,0
0,1,0,0,-1.2419671042985652,1,0,1,0,0,0,0,0,0,0,1,2,0.18286265248577738,-0.9498470726065442,1
0,1,1,1,-0.1821794813762187,0,1,0,0,0,0,0,2,0,0,1,2,-0.9629171381190622,-0.5813511909415406,0
0,1,0,0,-0.6305511679972114,1,2,1,0,0,2,0,0,0,0,1,1,0.5919509376654447,-0.36217870632794397,0
0,0,1,1,0.10314795556441304,1,0,2,1,1,1,1,1,1,2,1,3,-1.4967274614632617,-0.684800250460005,0
0,0,0,0,-0.9974007297780236,1,0,2,1,1,1,1,1,1,1,1,3,-1.5183459480784474,-0.9397361743437495,0
1,0,0,0,0.5515196421854057,1,2,1,0,2,2,0,2,0,1,1,1,0.9993762623362513,0.9415973408426636,0
0,0,0,0,-1.0381617921981139,1,2,1,0,0,0,0,0,0,0,1,2,0.2992698881060078,-0.7855118615405075,1
0,0,0,0,-1.2419671042985652,1,2,1,0,0,2,0,0,0,0,0,3,0.5237695568021665,-0.9424515465846309,1
1,0,1,1,1.4482630154273912,1,2,0,0,2,2,2,0,2,1,1,0,0.36412534795156487,1.3261646939821534,1
0,0,0,0,0.429236454925135,1,2,1,0,2,2,0,2,2,2,1,2,1.3219906010551754,1.090346756769982,1
0,0,0,0,1.4482630154273912,1,2,0,2,2,2,2,2,2,2,1,2,0.7748765936400926,1.7034469020851315,0
0,0,0,0,0.14390901798450328,1,0,1,0,2,0,0,2,2,0,1,1,0.9960503413185302,0.5630788657031867,0
1,0,1,0,1.24445770332694,1,2,1,0,2,2,0,2,2,0,1,2,1.2820795488425252,1.9041416097424853,1
0,1,0,0,-0.019135231695857704,1,0,0,0,2,0,2,0,0,0,0,0,-0.3393069472963991,-0.20320801115242934,0
0,0,1,0,1.570546202687662,1,2,0,2,2,2,2,2,2,2,0,1,0.6950544892147915,1.7367157310852013,0
0,0,1,1,1.3667408905872107,1,2,0,2,2,2,0,0,0,0,1,0,0.08641094297187242,0.979435942638363,0
1,0,0,0,1.24445770332694,1,0,2,1,1,1,1,1,1,1,0,3,-1.4751089748480761,-0.42483095364194345,0
0,0,0,1,0.3477143300849545,1,0,2,1,1,1,1,1,1,1,1,1,-1.4834237773923784,-0.6293227671971153,0
0,1,0,0,-1.2827281667186554,1,2,1,0,0,0,0,0,0,0,1,2,0.2410662702958926,-0.979407100497117,0
0,0,0,0,-1.2419671042985652,1,0,1,0,0,0,0,2,2,0,1,2,0.8497098165388122,-0.9369766497087072,1
0,0,1,0,1.5297851402675717,1,0,2,1,1,1,1,1,1,2,0,0,-1.510031145534145,-0.4357145188025502,0
0,0,0,0,-0.3859847934766699,0,1,0,0,0,0,0,2,2,0,1,2,-0.6619212860153233,-0.5711078354962638,0
0,1,1,0,1.2852187657470302,1,0,1,2,2,2,0,0,2,1,0,0,1.0692206037083893,1.8281553393919614,0
1,0,1,1,0.18467008040459354,1,2,0,2,0,2,2,0,0,2,1,1,-0.06824438435214823,-0.0051182947505555056,0
1,0,0,1,-0.6305511679972114,1,0,0,0,0,0,0,0,0,1,0,3,-0.6735620095773465,-0.7103865628761168,0
0,1,0,0,-1.0381617921981139,1,0,1,0,0,0,0,2,2,0,1,2,0.8081358038173013,-0.7576517008251208,0
1,0,1,1,-1.1604449794583847,1,2,1,0,2,2,0,0,0,0,1,0,0.6634582395464431,-0.8470382228034097,1
0,1,0,0,-0.46750691831685043,0,1,0,2,0,0,0,2,0,0,1,2,-0.76336187705581,-0.6403167133431238,1
0,0,0,0,-0.9158786049378431,1,0,1,0,0,0,0,0,2,0,1,0,0.5121288332401437,-0.6377117220876438,1
0,1,0,0,-0.6713122304173017,1,2,0,2,0,0,0,0,0,0,1,2,-0.35759951289386377,-0.6187261925985531,0
1,0,1,0,1.2852187657470302,1,2,1,0,2,0,2,2,2,2,1,2,1.3436090876703612,2.0014534864726157,0
1,1,1,0,-0.22294054379630893,0,1,0,2,0,0,0,0,0,0,0,1,-1.1342020705316869,-0.6557700512993604,1
1,0,1,1,0.38847539250504476,1,2,1,2,0,0,0,2,2,1,0,2,1.0725465247261101,0.762250315761997,0
1,0,0,1,-1.1196839170382944,1,0,2,1,1,1,1,1,1,0,0,3,-1.4850867379012387,-0.9742633465773982,0
0,0,0,0,0.3477143300849545,1,0,1,0,2,0,2,2,2,2,1,0,1.129087182027365,0.7368185367254475,0
1,0,1,0,1.0406523912264887,1,0,0,0,0,2,0,0,0,1,0,1,-0.48398451156725697,0.2597077654251804,0
0,0,0,0,0.592280704605496,1,0,2,1,1,1,1,1,1,2,1,3,-1.4734460143392158,-0.5936917851094496,0
1,0,0,0,-0.5897901055771212,1,0,1,0,0,0,2,0,0,0,1,0,0.36745126896928604,-0.40500652866379994,0
1,0,0,0,-1.1196839170382944,1,0,1,0,0,2,0,2,2,0,0,0,1.052590998619785,-0.7937683592485539,1
1,0,1,0,-0.3859847934766699,1,0,0,2,0,0,0,0,2,0,1,0,-0.16303313335719283,-0.3904583147878571,0
0,0,0,0,-1.2827281667186554,1,0,2,1,1,1,1,1,1,0,0,3,-1.5200089085873079,-1.002785793205195,0
1,0,1,0,1.570546202687662,1,2,1,0,0,2,0,2,2,1,1,1,1.1240983005007839,2.063024000129679,0
1,0,1,1,1.6113072651077522,1,2,1,2,2,2,2,2,2,2,1,1,1.588064282472845,2.5768695633716283,0
1,0,1,1,0.021625830724232544,1,0,2,1,1,1,1,1,1,1,0,3,-1.4717830538303551,-0.706479075992897,0
1,0,0,0,-1.2419671042985652,1,2,1,0,0,0,0,2,0,0,1,2,0.6917285681970708,-0.9311043812853372,1
1,0,0,1,-0.34522373105657966,0,1,0,2,0,0,2,0,0,2,0,3,-0.9679060196456435,-0.6444228860000666,0
0,0,1,1,0.9591302663863083,1,2,1,0,2,2,2,0,2,1,1,1,1.1606834316957133,1.4650018974203995,0
1,0,0,0,0.18467008040459354,1,0,1,0,2,0,0,2,2,0,1,1,1.0392873145489014,0.5989085335645754,0
0,0,0,0,0.429236454925135,1,2,0,0,2,2,2,2,2,1,0,1,0.6734360025996057,0.6057300784623998,0
1,0,0,0,-1.2827281667186554,0,1,0,0,0,0,0,0,0,0,0,3,-1.3138018054886138,-1.000048344767233,0
0,0,1,0,-0.3044626686364894,1,2,1,0,0,2,2,2,2,0,1,0,1.3336313246171987,0.12193021944679028,1
0,0,0,0,1.1629355784867594,1,2,0,2,2,2,2,2,2,2,0,2,0.8247654089059057,1.332677172120853,0
1,0,0,0,-0.6305511679972114,1,2,1,0,0,2,2,0,0,1,0,2,0.7283136993920002,-0.38858183803602836,0
0,0,1,0,0.3477143300849545,1,0,1,0,2,2,2,0,0,1,1,0,0.7100211337945356,0.4630295405350944,0
1,0,0,0,-1.2827281667186554,1,0,0,0,2,0,0,0,0,0,0,3,-0.47234378800523386,-0.988877789044582,1
1,1,1,1,1.6113072651077522,0,1,0,2,2,2,2,2,2,2,1,0,-0.001725963997730826,1.078204848375796,0
1,0,0,0,-1.2827281667186554,1,2,1,0,2,0,0,0,2,0,1,1,0.8646764611185557,-0.9711285265919902,1
1,0,0,0,0.6330417670255862,1,2,1,0,2,2,0,2,2,2,1,0,1.4383978366754058,1.2261595212082217,0
1,1,1,0,-0.8751175425177529,1,0,2,1,1,1,1,1,1,0,0,3,-1.4934015404455407,-0.9164237102269124,1
0,1,1,0,0.918369203966218,1,2,1,0,2,2,0,0,0,0,1,2,0.6850767261616291,1.1410557814635183,1
0,0,0,0,0.38847539250504476,0,1,0,2,2,2,2,0,2,1,1,2,-0.33598102627867815,0.025655923979435728,0
1,0,0,0,0.46999751734522527,1,2,1,0,0,2,0,0,2,0,1,3,0.8497098165388122,0.7826707980613097,0
1,0,0,1,-1.2827281667186554,1,0,0,0,0,0,0,0,0,0,0,2,-0.6935175356836717,-0.9918139232562669,0
0,0,0,0,-0.22294054379630893,1,2,1,0,0,0,0,2,2,0,1,0,1.022657709460297,0.13462403276798468,0
1,1,1,0,-0.22294054379630893,1,2,0,0,2,2,2,2,2,0,1,0,0.6634582395464431,0.008480642650932846,0
0,1,0,0,-1.2419671042985652,1,0,0,0,0,0,0,0,0,0,1,2,-0.6835397726305091,-0.9718128887014806,0
0,0,0,0,-0.5490290431570309,1,0,2,1,1,1,1,1,1,0,0,3,-1.4950645009544015,-0.8489588519493991,0
0,1,1,0,0.38847539250504476,1,2,1,0,0,0,0,2,2,0,1,2,1.0043651438628323,0.7303502109809084,0
0,0,0,0,1.3667408905872107,1,2,0,2,2,2,2,2,2,2,1,1,0.8380690929767889,1.6228687827418975,0
1,1,1,0,0.021625830724232544,1,2,1,2,0,2,2,2,2,0,1,0,1.4982644149943818,0.6200575303675392,0
0,0,0,0,0.06238689314432279,1,0,1,0,2,0,0,0,0,0,1,1,0.30259580912372896,0.10336413770222586,1
1,1,0,0,0.021625830724232544,0,1,0,0,0,2,2,2,2,0,1,2,-0.34096990780525943,-0.2148642432108478,0
0,0,1,1,-0.3859847934766699,1,0,2,1,1,1,1,1,1,1,0,3,-1.4900756194278202,-0.8279643885259976,0
0,0,0,0,-0.019135231695857704,1,0,2,1,1,1,1,1,1,1,0,0,-1.5000533824809827,-0.735663808533104,0
0,0,0,0,-0.8751175425177529,1,0,2,1,1,1,1,1,1,1,0,1,-1.4900756194278202,-0.9062907357670372,0
1,0,1,1,1.4890240778474815,1,2,1,0,0,2,0,2,2,0,1,1,1.1507056686425507,2.082782196516581,1
0,0,1,0,1.4482630154273912,1,0,0,2,0,0,2,0,0,1,0,0,-0.2977329345748882,0.6880963697691413,0
1,0,0,0,-0.5082679807369407,1,0,2,1,1,1,1,1,1,2,1,3,-1.501716342989843,-0.8260658355770885,0
1,0,0,0,1.6113072651077522,1,0,2,1,1,1,1,1,1,2,1,1,-1.4983904219721222,-0.36275268745203276,0
1,0,1,1,1.1221745160666692,1,2,1,2,0,2,0,2,0,1,1,0,1.0160058674248558,1.5548961719315364,0
1,1,1,1,-0.019135231695857704,1,0,1,0,2,0,0,2,2,0,1,3,0.9677800126679029,0.2521577060237047,0
0,0,0,0,-1.2827281667186554,1,0,2,1,1,1,1,1,1,0,1,3,-1.4950645009544015,-1.00245465024899,1
1,0,0,0,-1.2827281667186554,1,0,2,1,1,1,1,1,1,0,1,3,-1.505042264007564,-1.002587107431472,1
1,1,0,0,-1.201206041878475,1,2,1,0,2,0,0,0,0,0,1,2,0.548713964435073,-0.9080568315334643,1
0,0,1,0,0.5515196421854057,1,2,2,1,1,1,1,1,1,1,1,0,-1.3437350946481017,-0.5405102263429151,0
0,0,1,0,-0.14141841895612844,1,2,1,0,0,0,0,0,0,0,1,2,0.33585501930093764,-0.062383949976952464,0
1,0,0,0,0.755324954285857,1,2,1,0,2,2,2,0,0,0,1,2,0.7482692254983253,0.9636956141200821,0
0,1,1,0,0.6330417670255862,1,0,1,0,0,0,0,0,0,0,1,0,0.19284041553894035,0.5539834725060874,0
0,0,1,1,-0.6713122304173017,1,0,1,0,2,0,0,0,0,0,0,0,0.2793143619996828,-0.4832887235106788,0
1,0,1,0,1.5297851402675717,1,2,1,0,2,2,2,0,2,2,1,0,1.1257612610096444,2.0171275863996554,0
0,0,1,1,0.30695326766486425,1,2,2,1,1,1,1,1,1,2,1,3,-1.3320943710860789,-0.5588113937225154,0
0,0,1,1,-0.4267458558967602,1,0,1,0,2,0,0,0,2,0,0,2,0.6135694242806301,-0.19623193287504243,1
0,1,0,0,-1.2827281667186554,1,0,1,0,0,2,0,0,0,0,1,0,0.34749574286296053,-0.9779942238839753,1
0,0,1,1,-1.1196839170382944,1,2,2,1,1,1,1,1,1,0,1,3,-1.3487239761746832,-0.9528494354094702,0
0,0,0,0,-1.0381617921981139,1,0,1,0,0,0,0,0,0,0,1,0,0.166233047397173,-0.7836574609857591,0
1,0,0,1,-0.14141841895612844,1,2,1,0,2,2,2,0,2,1,0,1,1.1872907998374802,0.23847046383389503,0
1,0,1,1,0.46999751734522527,1,2,2,1,1,1,1,1,1,1,0,3,-1.3021610819265907,-0.5209286395326552,0
0,0,0,0,-0.9158786049378431,0,1,0,2,2,2,0,0,0,0,0,0,-0.8032729292684603,-0.8128642697230464,0
0,1,1,0,0.918369203966218,1,2,0,0,0,0,0,0,0,0,0,0,-0.4390845778280252,0.24204680776090998,0
1,1,1,0,0.7960860167059473,1,2,1,0,2,2,0,2,2,1,1,0,1.3386202061437797,1.3625683429676307,0
0,0,1,1,-0.9158786049378431,1,2,1,0,0,0,0,0,2,0,0,2,0.7017063312502334,-0.6321485204233986,0
1,0,0,0,-0.5897901055771212,1,2,1,0,0,0,0,0,0,0,1,0,0.35747350591612304,-0.39529300194845113,0
0,0,1,0,1.4482630154273912,1,2,0,2,0,0,2,0,0,1,0,0,-0.2195737906584477,0.7441257579590392,0
0,0,1,1,1.1629355784867594,1,0,2,1,1,1,1,1,1,0,1,3,-1.5116941060430058,-0.4891168395398881,1
0,0,1,1,1.6113072651077522,0,1,0,2,2,2,2,2,2,2,1,1,0.011577720073152843,1.1012082457335082,0
1,0,0,0,-1.2419671042985652,1,0,0,2,0,2,0,0,0,0,0,2,-0.3792179995090494,-0.9584788656649564,0
1,0,0,0,-0.8343564800976626,1,0,0,0,0,0,0,0,0,0,1,0,-0.6469546414355796,-0.7821342033872156,1
1,0,1,0,0.3477143300849545,1,0,2,1,1,1,1,1,1,2,1,2,-1.5000533824809827,-0.6141122674087623,0
0,0,0,0,-0.2637016062163992,0,1,0,0,0,2,2,2,0,0,1,1,-0.6785508911039276,-0.48856493461287964,0
1,0,1,0,0.14390901798450328,1,0,2,1,1,1,1,1,1,1,0,0,-1.463468251286053,-0.6933216625330155,0
1,0,1,1,1.6113072651077522,1,2,1,2,2,2,2,2,2,2,1,1,1.6362901372297975,2.7276720656274183,0
1,0,1,0,0.10314795556441304,1,2,1,0,0,0,2,0,2,0,1,0,0.831417250941347,0.3845045075203316,0
1,0,0,0,-1.2827281667186554,1,0,0,0,0,2,2,0,0,0,0,3,-0.32600326322551565,-0.9869350837015122,0
0,0,1,1,-0.6713122304173017,1,2,1,2,0,2,2,2,2,0,1,2,1.5997050060348683,-0.18005008041515466,0
0,1,0,0,0.6738028294456765,1,2,1,2,0,0,0,2,2,0,0,1,1.2205500100146889,1.2274620168359616,0
